# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2024-05-02
#
# GRDC-No.:              6335031
# River:                 RUHR
# Station:               VILLIGST
# Country:               DE
# Latitude (DD):       51.435987
# Longitude (DD):      7.581097
# Catchment area (km²):      1988.0
# Altitude (m ASL):        105.83
# Next downstream station:      6335030
# Remarks:               
# Owner of original data: Germany - Federal Institute of Hydrology (BfG), please note that values not always have yearbook quality
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-10 - 2021-10
# No. of years:          72
# Last update:           2023-08-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 25935
# DATA
YYYY-MM-DD;hh:mm; Value
2016-09-15;--:--;      8.730
2016-09-16;--:--;      9.410
2016-09-17;--:--;      9.590
2016-09-18;--:--;     11.750
2016-09-19;--:--;     11.090
2016-09-20;--:--;     10.180
2016-09-21;--:--;      9.020
2016-09-22;--:--;     10.490
2016-09-23;--:--;      9.320
2016-09-24;--:--;      9.310
2016-09-25;--:--;      8.720
2016-09-26;--:--;      9.840
2016-09-27;--:--;      9.410
2016-09-28;--:--;     10.090
2016-09-29;--:--;     10.440
2016-09-30;--:--;      9.960
2016-10-01;--:--;     10.870
2016-10-02;--:--;     11.610
2016-10-03;--:--;     11.450
2016-10-04;--:--;     10.800
2016-10-05;--:--;     10.090
2016-10-06;--:--;     10.260
2016-10-07;--:--;     10.870
2016-10-08;--:--;     11.030
2016-10-09;--:--;     10.630
2016-10-10;--:--;     10.260
2016-10-11;--:--;     10.330
2016-10-12;--:--;     10.980
2016-10-13;--:--;      9.140
2016-10-14;--:--;      9.150
2016-10-15;--:--;      9.010
2016-10-16;--:--;      8.950
2016-10-17;--:--;     10.130
2016-10-18;--:--;      9.490
2016-10-19;--:--;     14.750
2016-10-20;--:--;     15.610
2016-10-21;--:--;     10.160
2016-10-22;--:--;     12.250
2016-10-23;--:--;     10.040
2016-10-24;--:--;     10.920
2016-10-25;--:--;     12.430
2016-10-26;--:--;     10.260
2016-10-27;--:--;      8.510
2016-10-28;--:--;      8.330
2016-10-29;--:--;      9.930
2016-10-30;--:--;      9.490
2016-10-31;--:--;      9.720
2016-11-01;--:--;     10.220
2016-11-02;--:--;     10.850
2016-11-03;--:--;     11.050
2016-11-04;--:--;     10.770
2016-11-05;--:--;     10.980
2016-11-06;--:--;      9.870
2016-11-07;--:--;     10.710
2016-11-08;--:--;     11.550
2016-11-09;--:--;      9.790
2016-11-10;--:--;     12.450
2016-11-11;--:--;     13.570
2016-11-12;--:--;     11.600
2016-11-13;--:--;      9.300
2016-11-14;--:--;      9.230
2016-11-15;--:--;      9.190
2016-11-16;--:--;     16.760
2016-11-17;--:--;     20.420
2016-11-18;--:--;     22.840
2016-11-19;--:--;     28.610
2016-11-20;--:--;     22.660
2016-11-21;--:--;     19.450
2016-11-22;--:--;     16.060
2016-11-23;--:--;     13.760
2016-11-24;--:--;     11.900
2016-11-25;--:--;     10.470
2016-11-26;--:--;      8.960
2016-11-27;--:--;      8.960
2016-11-28;--:--;      8.200
2016-11-29;--:--;      8.500
2016-11-30;--:--;      8.570
2016-12-01;--:--;      9.030
2016-12-02;--:--;     12.220
2016-12-03;--:--;     11.150
2016-12-04;--:--;     10.530
2016-12-05;--:--;     10.600
2016-12-06;--:--;      8.760
2016-12-07;--:--;      8.180
2016-12-08;--:--;      8.940
2016-12-09;--:--;      9.390
2016-12-10;--:--;      9.410
2016-12-11;--:--;     10.090
2016-12-12;--:--;     11.000
2016-12-13;--:--;     10.770
2016-12-14;--:--;      9.690
2016-12-15;--:--;     10.030
2016-12-16;--:--;      9.070
2016-12-17;--:--;      8.160
2016-12-18;--:--;      8.920
2016-12-19;--:--;      9.850
2016-12-20;--:--;     10.220
2016-12-21;--:--;      9.120
2016-12-22;--:--;     11.630
2016-12-23;--:--;      9.260
2016-12-24;--:--;      8.410
2016-12-25;--:--;      9.030
2016-12-26;--:--;     11.390
2016-12-27;--:--;     12.360
2016-12-28;--:--;     10.430
2016-12-29;--:--;     11.450
2016-12-30;--:--;     10.260
2016-12-31;--:--;      9.920
2017-01-01;--:--;      9.170
2017-01-02;--:--;      9.960
2017-01-03;--:--;      9.290
2017-01-04;--:--;     13.060
2017-01-05;--:--;     14.120
2017-01-06;--:--;      9.100
2017-01-07;--:--;      9.070
2017-01-08;--:--;     11.600
2017-01-09;--:--;      9.870
2017-01-10;--:--;     10.070
2017-01-11;--:--;     11.060
2017-01-12;--:--;     14.030
2017-01-13;--:--;     19.780
2017-01-14;--:--;     19.280
2017-01-15;--:--;     16.200
2017-01-16;--:--;     14.450
2017-01-17;--:--;     13.120
2017-01-18;--:--;     10.730
2017-01-19;--:--;     10.400
2017-01-20;--:--;     11.260
2017-01-21;--:--;     10.400
2017-01-22;--:--;      9.980
2017-01-23;--:--;      8.330
2017-01-24;--:--;     11.630
2017-01-25;--:--;     10.570
2017-01-26;--:--;     10.080
2017-01-27;--:--;     10.240
2017-01-28;--:--;      9.150
2017-01-29;--:--;      9.430
2017-01-30;--:--;     11.600
2017-01-31;--:--;     17.200
2017-02-01;--:--;     16.140
2017-02-02;--:--;     15.500
2017-02-03;--:--;     16.700
2017-02-04;--:--;     20.720
2017-02-05;--:--;     24.000
2017-02-06;--:--;     23.220
2017-02-07;--:--;     21.350
2017-02-08;--:--;     18.970
2017-02-09;--:--;     16.790
2017-02-10;--:--;     15.440
2017-02-11;--:--;     14.230
2017-02-12;--:--;     12.910
2017-02-13;--:--;     11.470
2017-02-14;--:--;     10.690
2017-02-15;--:--;      9.860
2017-02-16;--:--;     10.000
2017-02-17;--:--;     11.600
2017-02-18;--:--;     14.020
2017-02-19;--:--;     11.550
2017-02-20;--:--;     12.610
2017-02-21;--:--;     18.450
2017-02-22;--:--;     26.530
2017-02-23;--:--;     88.950
2017-02-24;--:--;    106.830
2017-02-25;--:--;     82.940
2017-02-26;--:--;     64.660
2017-02-27;--:--;     50.560
2017-02-28;--:--;     46.460
2017-03-01;--:--;     43.690
2017-03-02;--:--;     48.970
2017-03-03;--:--;     48.030
2017-03-04;--:--;     43.410
2017-03-05;--:--;     38.220
2017-03-06;--:--;     34.800
2017-03-07;--:--;     33.790
2017-03-08;--:--;     34.840
2017-03-09;--:--;     48.140
2017-03-10;--:--;     43.670
2017-03-11;--:--;     38.750
2017-03-12;--:--;     34.390
2017-03-13;--:--;     31.060
2017-03-14;--:--;     26.850
2017-03-15;--:--;     23.560
2017-03-16;--:--;     21.090
2017-03-17;--:--;     19.640
2017-03-18;--:--;     24.110
2017-03-19;--:--;     41.320
2017-03-20;--:--;     39.830
2017-03-21;--:--;     37.630
2017-03-22;--:--;     33.200
2017-03-23;--:--;     29.510
2017-03-24;--:--;     25.930
2017-03-25;--:--;     22.890
2017-03-26;--:--;     21.230
2017-03-27;--:--;     18.570
2017-03-28;--:--;     16.820
2017-03-29;--:--;     15.590
2017-03-30;--:--;     14.680
2017-03-31;--:--;     13.920
2017-04-01;--:--;     12.530
2017-04-02;--:--;     12.240
2017-04-03;--:--;     11.710
2017-04-04;--:--;     11.740
2017-04-05;--:--;     11.420
2017-04-06;--:--;      9.750
2017-04-07;--:--;      9.900
2017-04-08;--:--;      9.550
2017-04-09;--:--;      9.910
2017-04-10;--:--;      9.460
2017-04-11;--:--;     10.140
2017-04-12;--:--;      8.960
2017-04-13;--:--;     10.800
2017-04-14;--:--;     10.210
2017-04-15;--:--;      9.970
2017-04-16;--:--;     10.310
2017-04-17;--:--;     12.960
2017-04-18;--:--;     13.480
2017-04-19;--:--;     11.290
2017-04-20;--:--;      9.230
2017-04-21;--:--;      9.040
2017-04-22;--:--;     11.240
2017-04-23;--:--;     10.350
2017-04-24;--:--;      9.340
2017-04-25;--:--;     11.380
2017-04-26;--:--;     10.450
2017-04-27;--:--;     10.380
2017-04-28;--:--;      9.640
2017-04-29;--:--;     10.110
2017-04-30;--:--;      9.660
2017-05-01;--:--;     10.210
2017-05-02;--:--;     14.300
2017-05-03;--:--;     14.900
2017-05-04;--:--;     11.300
2017-05-05;--:--;      9.990
2017-05-06;--:--;      9.820
2017-05-07;--:--;      9.570
2017-05-08;--:--;      9.710
2017-05-09;--:--;     10.650
2017-05-10;--:--;      9.300
2017-05-11;--:--;     10.090
2017-05-12;--:--;     11.550
2017-05-13;--:--;     11.040
2017-05-14;--:--;      9.750
2017-05-15;--:--;     11.320
2017-05-16;--:--;      9.390
2017-05-17;--:--;      9.880
2017-05-18;--:--;     11.370
2017-05-19;--:--;     16.480
2017-05-20;--:--;     21.620
2017-05-21;--:--;     13.710
2017-05-22;--:--;     12.700
2017-05-23;--:--;     11.110
2017-05-24;--:--;     11.300
2017-05-25;--:--;     10.750
2017-05-26;--:--;     10.090
2017-05-27;--:--;     10.430
2017-05-28;--:--;     13.170
2017-05-29;--:--;     11.020
2017-05-30;--:--;     10.210
2017-05-31;--:--;     11.280
2017-06-01;--:--;     10.720
2017-06-02;--:--;     11.170
2017-06-03;--:--;     15.680
2017-06-04;--:--;     19.440
2017-06-05;--:--;     12.910
2017-06-06;--:--;     10.080
2017-06-07;--:--;      9.980
2017-06-08;--:--;      9.710
2017-06-09;--:--;     10.670
2017-06-10;--:--;     10.060
2017-06-11;--:--;      9.590
2017-06-12;--:--;      9.580
2017-06-13;--:--;      9.260
2017-06-14;--:--;     10.360
2017-06-15;--:--;     10.680
2017-06-16;--:--;     12.240
2017-06-17;--:--;      9.440
2017-06-18;--:--;     10.020
2017-06-19;--:--;      9.480
2017-06-20;--:--;      8.980
2017-06-21;--:--;      9.780
2017-06-22;--:--;     11.190
2017-06-23;--:--;     15.720
2017-06-24;--:--;     10.770
2017-06-25;--:--;     11.760
2017-06-26;--:--;     12.330
2017-06-27;--:--;     11.700
2017-06-28;--:--;     11.270
2017-06-29;--:--;     11.000
2017-06-30;--:--;     11.040
2017-07-01;--:--;     10.130
2017-07-02;--:--;     10.890
2017-07-03;--:--;      8.850
2017-07-04;--:--;     10.030
2017-07-05;--:--;      8.690
2017-07-06;--:--;      8.830
2017-07-07;--:--;     12.190
2017-07-08;--:--;     10.700
2017-07-09;--:--;      9.800
2017-07-10;--:--;     16.310
2017-07-11;--:--;     13.330
2017-07-12;--:--;     15.710
2017-07-13;--:--;     13.090
2017-07-14;--:--;      8.030
2017-07-15;--:--;     10.570
2017-07-16;--:--;      8.950
2017-07-17;--:--;     12.510
2017-07-18;--:--;     11.050
2017-07-19;--:--;      9.920
2017-07-20;--:--;     13.180
2017-07-21;--:--;     10.380
2017-07-22;--:--;     13.640
2017-07-23;--:--;     15.360
2017-07-24;--:--;     13.090
2017-07-25;--:--;     32.470
2017-07-26;--:--;     72.980
2017-07-27;--:--;     47.060
2017-07-28;--:--;     31.930
2017-07-29;--:--;     23.920
2017-07-30;--:--;     20.760
2017-07-31;--:--;     16.180
2017-08-01;--:--;     15.610
2017-08-02;--:--;     15.180
2017-08-03;--:--;     14.170
2017-08-04;--:--;     11.800
2017-08-05;--:--;     17.240
2017-08-06;--:--;     15.140
2017-08-07;--:--;     12.090
2017-08-08;--:--;     10.390
2017-08-09;--:--;     10.550
2017-08-10;--:--;      8.620
2017-08-11;--:--;     23.620
2017-08-12;--:--;     69.790
2017-08-13;--:--;     54.150
2017-08-14;--:--;     41.680
2017-08-15;--:--;     33.120
2017-08-16;--:--;     28.030
2017-08-17;--:--;     25.350
2017-08-18;--:--;     26.890
2017-08-19;--:--;     39.720
2017-08-20;--:--;     36.180
2017-08-21;--:--;     31.350
2017-08-22;--:--;     27.620
2017-08-23;--:--;     25.090
2017-08-24;--:--;     20.180
2017-08-25;--:--;     18.150
2017-08-26;--:--;     16.010
2017-08-27;--:--;     14.910
2017-08-28;--:--;     12.680
2017-08-29;--:--;     11.200
2017-08-30;--:--;     10.940
2017-08-31;--:--;     24.280
2017-09-01;--:--;     16.950
2017-09-02;--:--;     17.460
2017-09-03;--:--;     15.680
2017-09-04;--:--;     14.240
2017-09-05;--:--;     12.160
2017-09-06;--:--;     13.070
2017-09-07;--:--;     12.740
2017-09-08;--:--;     13.020
2017-09-09;--:--;     20.800
2017-09-10;--:--;     18.160
2017-09-11;--:--;     12.280
2017-09-12;--:--;     12.210
2017-09-13;--:--;     13.360
2017-09-14;--:--;     16.280
2017-09-15;--:--;     27.050
2017-09-16;--:--;     24.740
2017-09-17;--:--;     22.720
2017-09-18;--:--;     20.840
2017-09-19;--:--;     22.710
2017-09-20;--:--;     18.790
2017-09-21;--:--;     16.950
2017-09-22;--:--;     15.640
2017-09-23;--:--;     14.630
2017-09-24;--:--;     13.950
2017-09-25;--:--;     12.640
2017-09-26;--:--;     13.310
2017-09-27;--:--;     16.850
2017-09-28;--:--;     14.650
2017-09-29;--:--;     11.850
2017-09-30;--:--;     23.030
2017-10-01;--:--;     30.630
2017-10-02;--:--;     22.430
2017-10-03;--:--;     22.080
2017-10-04;--:--;     20.430
2017-10-05;--:--;     23.740
2017-10-06;--:--;     28.720
2017-10-07;--:--;     29.290
2017-10-08;--:--;     48.210
2017-10-09;--:--;     49.640
2017-10-10;--:--;     48.230
2017-10-11;--:--;     41.220
2017-10-12;--:--;     35.190
2017-10-13;--:--;     31.040
2017-10-14;--:--;     26.820
2017-10-15;--:--;     25.340
2017-10-16;--:--;     22.890
2017-10-17;--:--;     19.120
2017-10-18;--:--;     19.390
2017-10-19;--:--;     17.620
2017-10-20;--:--;     16.250
2017-10-21;--:--;     15.590
2017-10-22;--:--;     14.370
2017-10-23;--:--;     13.820
2017-10-24;--:--;     12.690
2017-10-25;--:--;     11.870
2017-10-26;--:--;     13.080
2017-10-27;--:--;     12.550
2017-10-28;--:--;      9.770
2017-10-29;--:--;     19.950
2017-10-30;--:--;     21.600
2017-10-31;--:--;     18.110
2017-11-01;--:--;     18.070
2017-11-02;--:--;     17.540
2017-11-03;--:--;     17.330
2017-11-04;--:--;     15.640
2017-11-05;--:--;     27.370
2017-11-06;--:--;     30.280
2017-11-07;--:--;     26.610
2017-11-08;--:--;     26.080
2017-11-09;--:--;     26.080
2017-11-10;--:--;     26.930
2017-11-11;--:--;     27.500
2017-11-12;--:--;     28.630
2017-11-13;--:--;     32.950
2017-11-14;--:--;     32.990
2017-11-15;--:--;     33.130
2017-11-16;--:--;     32.820
2017-11-17;--:--;     30.980
2017-11-18;--:--;     29.380
2017-11-19;--:--;     32.150
2017-11-20;--:--;     33.370
2017-11-21;--:--;     57.280
2017-11-22;--:--;     84.750
2017-11-23;--:--;     81.950
2017-11-24;--:--;     86.650
2017-11-25;--:--;     82.310
2017-11-26;--:--;     71.460
2017-11-27;--:--;     67.810
2017-11-28;--:--;     79.820
2017-11-29;--:--;     74.790
2017-11-30;--:--;     70.450
2017-12-01;--:--;     64.490
2017-12-02;--:--;     57.640
2017-12-03;--:--;     53.840
2017-12-04;--:--;     54.700
2017-12-05;--:--;     55.430
2017-12-06;--:--;     55.590
2017-12-07;--:--;     57.300
2017-12-08;--:--;     64.610
2017-12-09;--:--;     61.540
2017-12-10;--:--;     60.470
2017-12-11;--:--;     71.500
2017-12-12;--:--;     87.000
2017-12-13;--:--;     89.770
2017-12-14;--:--;    112.920
2017-12-15;--:--;    102.390
2017-12-16;--:--;     89.390
2017-12-17;--:--;     80.070
2017-12-18;--:--;     75.200
2017-12-19;--:--;     70.410
2017-12-20;--:--;     77.090
2017-12-21;--:--;     78.900
2017-12-22;--:--;     86.410
2017-12-23;--:--;     88.960
2017-12-24;--:--;     88.440
2017-12-25;--:--;     80.250
2017-12-26;--:--;     76.130
2017-12-27;--:--;     71.950
2017-12-28;--:--;     66.310
2017-12-29;--:--;     58.760
2017-12-30;--:--;     53.530
2017-12-31;--:--;     59.920
2018-01-01;--:--;     70.440
2018-01-02;--:--;     96.800
2018-01-03;--:--;    158.400
2018-01-04;--:--;    194.150
2018-01-05;--:--;    151.070
2018-01-06;--:--;    109.860
2018-01-07;--:--;     93.930
2018-01-08;--:--;     81.630
2018-01-09;--:--;     76.280
2018-01-10;--:--;     63.470
2018-01-11;--:--;     57.400
2018-01-12;--:--;     53.640
2018-01-13;--:--;     46.390
2018-01-14;--:--;     44.180
2018-01-15;--:--;     42.230
2018-01-16;--:--;     48.730
2018-01-17;--:--;     54.480
2018-01-18;--:--;     56.450
2018-01-19;--:--;     74.810
2018-01-20;--:--;     73.990
2018-01-21;--:--;     68.010
2018-01-22;--:--;     63.410
2018-01-23;--:--;     62.830
2018-01-24;--:--;     68.660
2018-01-25;--:--;     78.340
2018-01-26;--:--;     80.770
2018-01-27;--:--;     72.790
2018-01-28;--:--;     68.540
2018-01-29;--:--;     63.850
2018-01-30;--:--;     59.670
2018-01-31;--:--;     59.490
2018-02-01;--:--;     71.660
2018-02-02;--:--;     65.430
2018-02-03;--:--;     58.600
2018-02-04;--:--;     52.370
2018-02-05;--:--;     46.880
2018-02-06;--:--;     42.700
2018-02-07;--:--;     37.080
2018-02-08;--:--;     30.850
2018-02-09;--:--;     27.800
2018-02-10;--:--;     25.780
2018-02-11;--:--;     25.320
2018-02-12;--:--;     23.920
2018-02-13;--:--;     22.380
2018-02-14;--:--;     20.390
2018-02-15;--:--;     19.760
2018-02-16;--:--;     19.180
2018-02-17;--:--;     18.400
2018-02-18;--:--;     17.190
2018-02-19;--:--;     17.120
2018-02-20;--:--;     16.470
2018-02-21;--:--;     15.710
2018-02-22;--:--;     12.570
2018-02-23;--:--;     11.400
2018-02-24;--:--;     10.510
2018-02-25;--:--;      9.280
2018-02-26;--:--;     10.500
2018-02-27;--:--;     11.600
2018-02-28;--:--;     11.130
2018-03-01;--:--;      9.520
2018-03-02;--:--;     10.910
2018-03-03;--:--;     11.600
2018-03-04;--:--;     10.860
2018-03-05;--:--;     10.740
2018-03-06;--:--;     11.490
2018-03-07;--:--;     11.590
2018-03-08;--:--;     14.510
2018-03-09;--:--;     19.540
2018-03-10;--:--;     16.590
2018-03-11;--:--;     16.030
2018-03-12;--:--;     15.670
2018-03-13;--:--;     18.810
2018-03-14;--:--;     26.050
2018-03-15;--:--;     23.330
2018-03-16;--:--;     34.310
2018-03-17;--:--;     29.860
2018-03-18;--:--;     26.080
2018-03-19;--:--;     23.950
2018-03-20;--:--;     22.040
2018-03-21;--:--;     20.020
2018-03-22;--:--;     19.710
2018-03-23;--:--;     25.700
2018-03-24;--:--;     25.330
2018-03-25;--:--;     23.680
2018-03-26;--:--;     22.730
2018-03-27;--:--;     23.090
2018-03-28;--:--;     24.890
2018-03-29;--:--;     30.200
2018-03-30;--:--;     26.720
2018-03-31;--:--;     26.890
2018-04-01;--:--;     28.410
2018-04-02;--:--;     27.970
2018-04-03;--:--;     27.880
2018-04-04;--:--;     26.960
2018-04-05;--:--;     26.730
2018-04-06;--:--;     24.230
2018-04-07;--:--;     20.300
2018-04-08;--:--;     19.170
2018-04-09;--:--;     18.740
2018-04-10;--:--;     16.390
2018-04-11;--:--;     13.950
2018-04-12;--:--;     13.460
2018-04-13;--:--;     13.060
2018-04-14;--:--;     14.770
2018-04-15;--:--;     16.090
2018-04-16;--:--;     13.780
2018-04-17;--:--;     12.090
2018-04-18;--:--;     11.080
2018-04-19;--:--;      9.120
2018-04-20;--:--;      9.480
2018-04-21;--:--;      9.840
2018-04-22;--:--;     10.060
2018-04-23;--:--;     13.300
2018-04-24;--:--;     10.400
2018-04-25;--:--;     12.090
2018-04-26;--:--;     12.480
2018-04-27;--:--;     11.910
2018-04-28;--:--;     10.540
2018-04-29;--:--;      9.850
2018-04-30;--:--;      9.830
2018-05-01;--:--;      9.950
2018-05-02;--:--;      8.810
2018-05-03;--:--;     11.270
2018-05-04;--:--;      9.750
2018-05-05;--:--;      9.800
2018-05-06;--:--;      9.970
2018-05-07;--:--;      9.110
2018-05-08;--:--;      8.380
2018-05-09;--:--;     10.440
2018-05-10;--:--;     11.920
2018-05-11;--:--;     11.330
2018-05-12;--:--;      9.310
2018-05-13;--:--;     13.530
2018-05-14;--:--;     23.710
2018-05-15;--:--;     10.750
2018-05-16;--:--;     11.850
2018-05-17;--:--;     15.410
2018-05-18;--:--;      9.950
2018-05-19;--:--;      9.300
2018-05-20;--:--;      9.030
2018-05-21;--:--;      8.700
2018-05-22;--:--;      9.720
2018-05-23;--:--;     15.110
2018-05-24;--:--;     10.910
2018-05-25;--:--;      9.990
2018-05-26;--:--;      9.760
2018-05-27;--:--;      8.770
2018-05-28;--:--;     12.040
2018-05-29;--:--;     10.820
2018-05-30;--:--;     10.670
2018-05-31;--:--;     11.700
2018-06-01;--:--;     20.450
2018-06-02;--:--;     20.930
2018-06-03;--:--;     13.580
2018-06-04;--:--;     10.940
2018-06-05;--:--;     10.030
2018-06-06;--:--;      9.180
2018-06-07;--:--;      8.950
2018-06-08;--:--;      9.110
2018-06-09;--:--;     10.280
2018-06-10;--:--;     15.060
2018-06-11;--:--;     10.600
2018-06-12;--:--;      8.580
2018-06-13;--:--;      9.160
2018-06-14;--:--;      9.620
2018-06-15;--:--;      9.830
2018-06-16;--:--;      8.820
2018-06-17;--:--;      9.110
2018-06-18;--:--;      9.980
2018-06-19;--:--;      9.110
2018-06-20;--:--;      9.700
2018-06-21;--:--;      9.400
2018-06-22;--:--;      9.930
2018-06-23;--:--;      9.700
2018-06-24;--:--;      9.160
2018-06-25;--:--;      9.220
2018-06-26;--:--;      9.150
2018-06-27;--:--;      9.450
2018-06-28;--:--;      8.680
2018-06-29;--:--;      8.660
2018-06-30;--:--;      8.890
2018-07-01;--:--;      9.090
2018-07-02;--:--;      9.050
2018-07-03;--:--;      9.050
2018-07-04;--:--;      8.960
2018-07-05;--:--;     11.040
2018-07-06;--:--;     11.090
2018-07-07;--:--;      9.670
2018-07-08;--:--;      9.230
2018-07-09;--:--;      9.470
2018-07-10;--:--;     12.170
2018-07-11;--:--;     19.530
2018-07-12;--:--;     17.530
2018-07-13;--:--;     10.830
2018-07-14;--:--;      9.450
2018-07-15;--:--;      8.870
2018-07-16;--:--;      9.540
2018-07-17;--:--;      9.310
2018-07-18;--:--;     11.510
2018-07-19;--:--;      9.480
2018-07-20;--:--;      9.490
2018-07-21;--:--;      9.490
2018-07-22;--:--;      9.170
2018-07-23;--:--;      9.330
2018-07-24;--:--;      9.160
2018-07-25;--:--;      9.230
2018-07-26;--:--;     10.720
2018-07-27;--:--;      9.600
2018-07-28;--:--;     11.930
2018-07-29;--:--;     11.400
2018-07-30;--:--;     10.520
2018-07-31;--:--;     10.280
2018-08-01;--:--;      9.290
2018-08-02;--:--;      9.770
2018-08-03;--:--;      9.690
2018-08-04;--:--;      9.730
2018-08-05;--:--;     10.140
2018-08-06;--:--;      9.510
2018-08-07;--:--;     10.270
2018-08-08;--:--;     10.330
2018-08-09;--:--;     11.720
2018-08-10;--:--;     12.230
2018-08-11;--:--;     10.840
2018-08-12;--:--;     10.050
2018-08-13;--:--;     10.810
2018-08-14;--:--;     11.620
2018-08-15;--:--;     10.050
2018-08-16;--:--;      9.770
2018-08-17;--:--;     10.550
2018-08-18;--:--;      9.980
2018-08-19;--:--;      9.790
2018-08-20;--:--;      9.800
2018-08-21;--:--;      9.590
2018-08-22;--:--;      9.340
2018-08-23;--:--;     11.020
2018-08-24;--:--;     10.720
2018-08-25;--:--;     10.930
2018-08-26;--:--;     11.650
2018-08-27;--:--;     10.370
2018-08-28;--:--;     10.160
2018-08-29;--:--;     10.110
2018-08-30;--:--;     14.340
2018-08-31;--:--;      9.830
2018-09-01;--:--;      9.450
2018-09-02;--:--;     10.640
2018-09-03;--:--;     10.710
2018-09-04;--:--;     11.140
2018-09-05;--:--;     12.850
2018-09-06;--:--;     10.380
2018-09-07;--:--;     11.780
2018-09-08;--:--;      9.790
2018-09-09;--:--;      9.970
2018-09-10;--:--;      9.710
2018-09-11;--:--;      9.870
2018-09-12;--:--;     10.600
2018-09-13;--:--;     10.950
2018-09-14;--:--;      9.990
2018-09-15;--:--;     10.000
2018-09-16;--:--;      9.280
2018-09-17;--:--;      9.610
2018-09-18;--:--;      9.730
2018-09-19;--:--;      9.650
2018-09-20;--:--;      9.630
2018-09-21;--:--;     10.400
2018-09-22;--:--;     10.670
2018-09-23;--:--;     14.150
2018-09-24;--:--;     15.820
2018-09-25;--:--;      9.860
2018-09-26;--:--;      9.460
2018-09-27;--:--;     10.090
2018-09-28;--:--;      9.430
2018-09-29;--:--;      9.510
2018-09-30;--:--;      9.260
2018-10-01;--:--;      9.770
2018-10-02;--:--;      9.910
2018-10-03;--:--;      9.210
2018-10-04;--:--;      8.900
2018-10-05;--:--;      9.650
2018-10-06;--:--;      9.820
2018-10-07;--:--;      9.680
2018-10-08;--:--;      9.620
2018-10-09;--:--;      9.640
2018-10-10;--:--;      9.390
2018-10-11;--:--;      9.100
2018-10-12;--:--;      9.060
2018-10-13;--:--;      9.000
2018-10-14;--:--;      8.590
2018-10-15;--:--;      9.300
2018-10-16;--:--;      8.630
2018-10-17;--:--;      8.840
2018-10-18;--:--;      9.140
2018-10-19;--:--;      9.100
2018-10-20;--:--;      8.630
2018-10-21;--:--;      8.860
2018-10-22;--:--;      9.720
2018-10-23;--:--;      8.880
2018-10-24;--:--;     11.350
2018-10-25;--:--;      9.970
2018-10-26;--:--;      8.610
2018-10-27;--:--;      8.620
2018-10-28;--:--;      8.880
2018-10-29;--:--;      8.860
2018-10-30;--:--;      9.380
2018-10-31;--:--;     10.330
2018-11-01;--:--;      8.430
2018-11-02;--:--;      8.350
2018-11-03;--:--;      7.790
2018-11-04;--:--;      7.050
2018-11-05;--:--;      6.280
2018-11-06;--:--;      6.390
2018-11-07;--:--;      5.910
2018-11-08;--:--;      6.030
2018-11-09;--:--;      5.510
2018-11-10;--:--;      6.180
2018-11-11;--:--;      6.860
2018-11-12;--:--;      7.440
2018-11-13;--:--;      7.540
2018-11-14;--:--;      6.080
2018-11-15;--:--;      6.510
2018-11-16;--:--;      6.690
2018-11-17;--:--;      6.130
2018-11-18;--:--;      5.980
2018-11-19;--:--;      6.510
2018-11-20;--:--;      6.830
2018-11-21;--:--;      6.830
2018-11-22;--:--;      6.580
2018-11-23;--:--;      6.250
2018-11-24;--:--;      7.350
2018-11-25;--:--;      7.910
2018-11-26;--:--;      5.520
2018-11-27;--:--;      6.440
2018-11-28;--:--;      6.050
2018-11-29;--:--;      6.470
2018-11-30;--:--;      6.180
2018-12-01;--:--;      6.190
2018-12-02;--:--;      9.500
2018-12-03;--:--;     10.840
2018-12-04;--:--;     12.990
2018-12-05;--:--;      7.180
2018-12-06;--:--;      6.610
2018-12-07;--:--;      5.420
2018-12-08;--:--;      9.920
2018-12-09;--:--;     42.480
2018-12-10;--:--;     49.250
2018-12-11;--:--;     32.710
2018-12-12;--:--;     24.290
2018-12-13;--:--;     17.630
2018-12-14;--:--;     14.610
2018-12-15;--:--;     11.700
2018-12-16;--:--;      9.540
2018-12-17;--:--;      9.120
2018-12-18;--:--;     10.490
2018-12-19;--:--;      8.000
2018-12-20;--:--;      7.680
2018-12-21;--:--;     11.610
2018-12-22;--:--;     26.660
2018-12-23;--:--;     38.890
2018-12-24;--:--;     63.480
2018-12-25;--:--;     57.180
2018-12-26;--:--;     44.170
2018-12-27;--:--;     33.980
2018-12-28;--:--;     28.010
2018-12-29;--:--;     23.320
2018-12-30;--:--;     21.990
2018-12-31;--:--;     21.060
2019-01-01;--:--;     21.710
2019-01-02;--:--;     23.590
2019-01-03;--:--;     23.800
2019-01-04;--:--;     24.340
2019-01-05;--:--;     34.470
2019-01-06;--:--;     99.300
2019-01-07;--:--;    128.460
2019-01-08;--:--;    110.990
