time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2013-09-02,8.125,48.125,9.651153,1.6653345e-13,1.1204943e-05,0.29668084,49.524223087010554,287.89386
2013-09-03,8.125,48.125,11.040154,1.6653345e-13,1.1134387e-05,0.287309,46.98146100121516,290.57104
2013-09-04,8.125,48.125,10.524936,1.6653345e-13,1.102358e-05,0.28104866,44.43869891541976,292.5181
2013-09-05,8.125,48.125,10.391972,1.6653345e-13,1.10067695e-05,0.27397984,41.895936829624354,293.6771
2013-09-06,8.125,48.125,8.634917,0.21745156,1.1955932e-05,0.26881498,39.35317474382895,294.35736
2013-09-07,8.125,48.125,8.142414,16.51987,1.8667122e-05,0.28069672,38.581559503519976,292.10742
2013-09-08,8.125,48.125,6.0115333,25.985134,7.968322e-05,0.31635824,37.809944263211,288.7306
2013-09-09,8.125,48.125,8.730474,8.136256,5.309032e-05,0.33873406,37.038329022902026,287.1945
2013-09-10,8.125,48.125,5.5236692,7.42615,1.7071172e-05,0.34027976,36.26671378259306,284.87958
2013-09-11,8.125,48.125,2.1421757,14.286067,3.856377e-05,0.35178956,35.49509854228408,283.16376
2013-09-12,8.125,48.125,4.0310483,20.812334,0.00020667145,0.37094894,34.72348330197511,284.25952
2013-09-13,8.125,48.125,6.911502,0.34020808,1.0579188e-05,0.36795762,33.95186806166613,286.03552
2013-09-14,8.125,48.125,3.0465348,3.1359355,1.3265254e-05,0.36267808,33.18025282135716,288.048
2013-09-15,8.125,48.125,3.2274694,8.794297,2.015068e-05,0.3707122,33.74295309185982,287.55795
2013-09-16,8.125,48.125,0.5060311,12.133163,2.6006339e-05,0.37872422,34.30565336236247,283.74255
2013-09-17,8.125,48.125,7.245892,15.856234,0.00010409724,0.3862086,34.86835363286512,282.05893
2013-09-18,8.125,48.125,4.7428384,29.088629,0.00021975128,0.39340028,35.43105390336778,286.46164
2013-09-19,8.125,48.125,4.9804554,0.45376328,1.1588275e-05,0.3870111,35.99375417387044,283.7939
2013-09-20,8.125,48.125,3.339731,2.33876,1.2460954e-05,0.37811187,36.556454444373095,285.38992
2013-09-21,8.125,48.125,5.238502,0.018259777,1.0847421e-05,0.37229162,37.11915471487575,285.31488
2013-09-22,8.125,48.125,7.73011,1.6653345e-13,1.1207059e-05,0.3646596,37.68185498537841,285.1417
2013-09-23,8.125,48.125,6.879256,1.6653345e-13,1.12288435e-05,0.35577068,35.91301678507416,286.372
2013-09-24,8.125,48.125,7.044598,0.00082540757,1.12854295e-05,0.3483271,34.14417858476992,286.34552
2013-09-25,8.125,48.125,6.104407,0.03560049,1.14248805e-05,0.3424169,32.37534038446568,288.56332
2013-09-26,8.125,48.125,5.9017944,4.3939633,2.1732185e-05,0.3462624,30.606502184161435,290.1701
2013-09-27,8.125,48.125,5.1319036,0.0054529095,1.2053952e-05,0.34800285,28.83766398385719,288.4295
2013-09-28,8.125,48.125,6.0188527,0.0035032472,1.1805826e-05,0.34057692,27.068825783552946,288.44043
2013-09-29,8.125,48.125,6.9602885,0.7805308,1.2266324e-05,0.33772957,25.2999875832487,287.42172
2013-09-30,8.125,48.125,5.2878914,0.040186536,1.1950958e-05,0.33300394,23.53114938294446,284.6075
2013-10-01,8.125,48.125,3.9259887,0.017066134,1.1938152e-05,0.32720408,22.667905108796226,284.92838
2013-10-02,8.125,48.125,4.43266,0.0,1.2067692e-05,0.32259884,21.80466083464799,284.23444
2013-10-03,8.125,48.125,4.974696,0.0,1.218811e-05,0.31746823,20.941416560499754,284.8011
2013-10-04,8.125,48.125,4.0258975,1.9296842,1.5770294e-05,0.319006,20.07817228635152,288.2906
2013-10-05,8.125,48.125,2.5894868,17.342474,3.7914364e-05,0.33950183,19.214928012203288,288.0068
2013-10-06,8.125,48.125,1.3061463,13.134757,5.9147875e-05,0.3704541,18.35168373805505,285.24518
2013-10-07,8.125,48.125,2.6654158,0.07060137,1.2779055e-05,0.37056816,17.488439463906815,285.22702
2013-10-08,8.125,48.125,2.3436756,0.39174005,1.3475014e-05,0.36354354,16.625195189758582,285.45538
2013-10-09,8.125,48.125,2.3968523,0.35165083,1.342028e-05,0.3607154,17.10386912303942,285.0778
2013-10-10,8.125,48.125,0.47300494,20.64507,0.00013335531,0.3749174,17.58254305632026,280.29706
2013-10-11,8.125,48.125,2.3461077,3.8909361,2.4967303e-05,0.38707265,18.0612169896011,278.5691
2013-10-12,8.125,48.125,1.918724,3.1830745,1.7070368e-05,0.38184723,18.539890922881938,278.0103
2013-10-13,8.125,48.125,3.568382,2.0229745,1.7874783e-05,0.37857765,19.018564856162776,280.74728
2013-10-14,8.125,48.125,3.4233472,6.50835,3.4854413e-05,0.38148248,19.497238789443614,284.60092
2013-10-15,8.125,48.125,1.6574277,26.629726,0.0003446683,0.39666417,19.975912722724456,284.48166
2013-10-16,8.125,48.125,3.0139856,1.8595419,1.856162e-05,0.3967349,20.454586656005294,282.5015
2013-10-17,8.125,48.125,2.957817,2.867086,2.0861939e-05,0.38803068,20.323833795609296,284.29
2013-10-18,8.125,48.125,2.8991039,0.0064490368,1.7428958e-05,0.3793326,20.1930809352133,283.61752
2013-10-19,8.125,48.125,4.006447,0.036799412,1.8023757e-05,0.37190002,20.0623280748173,286.76044
2013-10-20,8.125,48.125,-0.90645957,5.9097037,3.112053e-05,0.37583357,19.931575214421308,287.58774
2013-10-21,8.125,48.125,2.1263902,0.20231955,1.9179293e-05,0.37824258,19.80082235402531,287.2203
2013-10-22,8.125,48.125,3.031359,0.00077669654,1.9324238e-05,0.3689069,19.670069493629313,288.5829
2013-10-23,8.125,48.125,1.764459,3.698288,2.5322934e-05,0.37091866,19.539316633233316,286.67438
2013-10-24,8.125,48.125,1.956044,0.003883483,2.0171834e-05,0.36873952,19.40856377283732,285.383
2013-10-25,8.125,48.125,0.7875461,0.0010121611,2.069447e-05,0.36188853,18.17621833955248,286.477
2013-10-26,8.125,48.125,2.5087066,0.0,2.088847e-05,0.358625,16.943872906267643,289.05667
2013-10-27,8.125,48.125,2.904757,10.033858,3.8722093e-05,0.3681234,15.711527472982803,287.90424
2013-10-28,8.125,48.125,3.154007,6.793632,3.598367e-05,0.38316697,14.479182039697964,289.04135
2013-10-29,8.125,48.125,2.3123379,1.631659,2.4760138e-05,0.37799707,13.246836606413126,282.44824
2013-10-30,8.125,48.125,0.58844686,0.48129085,2.2766322e-05,0.3713371,12.014491173128288,279.68063
2013-10-31,8.125,48.125,1.3375996,0.0,2.2048265e-05,0.36637753,10.782145739843449,278.13757
2013-11-01,8.125,48.125,0.712951,0.1674843,2.253477e-05,0.3644194,9.549800306558609,280.7043
2013-11-02,8.125,48.125,0.6927947,6.7515984,3.1615302e-05,0.37503323,9.391731151414138,285.85764
2013-11-03,8.125,48.125,1.0750992,18.720041,0.00016557556,0.39591703,9.233661996269667,281.2266
2013-11-04,8.125,48.125,-0.30620828,15.913455,8.9202156e-05,0.40569943,9.075592841125196,281.43423
2013-11-05,8.125,48.125,1.6150749,5.466632,4.6323312e-05,0.4027961,8.917523685980726,278.69598
2013-11-06,8.125,48.125,-0.19080442,15.103434,9.580259e-05,0.40326753,8.759454530836255,283.2949
2013-11-07,8.125,48.125,1.1563938,1.1539165,3.39111e-05,0.39889994,8.601385375691784,286.23364
2013-11-08,8.125,48.125,-0.54167944,10.345611,8.46135e-05,0.40071613,8.443316220547313,285.4963
2013-11-09,8.125,48.125,1.0507917,2.6359549,4.4041175e-05,0.4001395,8.285247065402842,280.88422
2013-11-10,8.125,48.125,-0.7047019,28.379715,0.00024563924,0.4074494,8.251796028128375,277.52966
2013-11-11,8.125,48.125,-0.20594795,0.33312905,4.644218e-05,0.4017574,8.21834499085391,276.23883
2013-11-12,8.125,48.125,0.27728978,0.01975292,4.7628535e-05,0.39029142,8.184893953579444,274.00546
2013-11-13,8.125,48.125,0.9462372,1.3201815,5.222561e-05,0.38884148,8.151442916304976,276.7513
2013-11-14,8.125,48.125,0.06255769,0.69981104,5.140586e-05,0.38582826,8.117991879030509,276.61328
2013-11-15,8.125,48.125,0.45306993,0.15519753,5.1238258e-05,0.3818118,8.084540841756043,276.61322
2013-11-16,8.125,48.125,0.6444377,0.0320904,5.2306154e-05,0.3785796,8.051089804481578,277.35342
2013-11-17,8.125,48.125,-0.12079012,0.0338429,5.2291187e-05,0.37617815,8.01763876720711,277.47794
2013-11-18,8.125,48.125,0.32667008,0.0,5.2406693e-05,0.37352785,7.646365643099502,277.52634
2013-11-19,8.125,48.125,0.117917866,9.191333,6.23838e-05,0.38682777,7.275092518991894,275.80188
2013-11-20,8.125,48.125,0.4521658,8.315254,6.135229e-05,0.40168038,6.903819394884286,274.9859
2013-11-21,8.125,48.125,-0.09689739,3.0551498,5.520924e-05,0.3989873,6.5325462707766775,274.2753
2013-11-22,8.125,48.125,0.5197333,7.0828614,5.777662e-05,0.39962882,6.16127314666907,274.1955
2013-11-23,8.125,48.125,0.6336849,2.1654289,5.949441e-05,0.3972524,5.790000022561462,276.21625
2013-11-24,8.125,48.125,0.25894096,1.6518085,5.6276807e-05,0.3928337,5.418726898453854,276.78427
2013-11-25,8.125,48.125,0.18245302,0.70331997,5.2430907e-05,0.38870153,5.047453774346246,272.82764
2013-11-26,8.125,48.125,-0.09715785,0.23348972,5.2645624e-05,0.38220546,5.0613728645085185,271.62363
2013-11-27,8.125,48.125,-1.6668332,0.0021163842,5.2837993e-05,0.37645394,5.075291954670791,269.17734
2013-11-28,8.125,48.125,-0.41625234,0.091652244,5.2854997e-05,0.3727464,5.089211044833064,271.0073
2013-11-29,8.125,48.125,1.6209859,3.2566092,5.5291675e-05,0.37629062,5.103130134995337,274.4631
2013-11-30,8.125,48.125,0.2419951,4.532088,5.4861484e-05,0.38403302,5.11704922515761,273.8807
2013-12-01,8.125,48.125,-0.36273333,0.0052326513,5.2787764e-05,0.37988734,5.130968315319882,273.95544
2013-12-02,8.125,48.125,-1.2663422,0.013874798,5.265009e-05,0.37528116,5.144887405482155,275.3872
2013-12-03,8.125,48.125,-1.8826776,-1.6653345e-13,5.216796e-05,0.37240025,5.158806495644428,272.11066
2013-12-04,8.125,48.125,-0.4961273,0.031423483,5.1901054e-05,0.36902556,5.199053816290365,273.13156
2013-12-05,8.125,48.125,1.302904,1.3423289,5.345654e-05,0.37161848,5.2393011369363025,276.09485
2013-12-06,8.125,48.125,-0.025006523,5.8858185,5.473939e-05,0.38071814,5.27954845758224,275.37894
2013-12-07,8.125,48.125,-0.64374447,0.62488973,5.0543153e-05,0.38092095,5.319795778228176,274.31662
2013-12-08,8.125,48.125,-0.62237334,0.07793719,5.0567265e-05,0.37518325,5.3600430988741135,273.7044
2013-12-09,8.125,48.125,-1.0449567,-1.6653345e-13,4.9974053e-05,0.37285095,5.400290419520051,273.66724
2013-12-10,8.125,48.125,-0.86172616,-1.6653345e-13,5.0158695e-05,0.3704269,5.440537740165988,273.93192
2013-12-11,8.125,48.125,-1.4219517,-1.6653345e-13,4.984879e-05,0.3681561,5.480785060811925,273.71432
2013-12-12,8.125,48.125,-2.0351632,-1.6653345e-13,4.9218314e-05,0.36557838,5.312325277676185,273.03033
2013-12-13,8.125,48.125,-1.9859235,-1.6653345e-13,4.889201e-05,0.36248764,5.143865494540444,272.7935
2013-12-14,8.125,48.125,-0.7510971,2.9775643,5.1857583e-05,0.3682185,4.975405711404703,273.76736
2013-12-15,8.125,48.125,-1.0875654,-1.6653345e-13,4.8715563e-05,0.36880004,4.806945928268962,275.4049
2013-12-16,8.125,48.125,-2.1648226,-1.6653345e-13,4.914425e-05,0.36483067,4.638486145133221,276.48053
2013-12-17,8.125,48.125,-2.002057,-1.6653345e-13,4.821702e-05,0.3624793,4.47002636199748,275.7537
2013-12-18,8.125,48.125,-0.8688384,-1.6653345e-13,4.8241127e-05,0.35994843,4.301566578861739,277.31824
2013-12-19,8.125,48.125,-0.7494567,8.500261,5.9884474e-05,0.37319127,4.133106795725999,278.9973
2013-12-20,8.125,48.125,-0.0881763,4.577777,5.626306e-05,0.38871217,4.19665856666311,277.46576
2013-12-21,8.125,48.125,-0.5241253,-1.6653345e-13,4.7727193e-05,0.38206914,4.260210337600222,276.6776
2013-12-22,8.125,48.125,-0.8916069,4.6516757,5.3357115e-05,0.38644952,4.323762108537333,281.1885
2013-12-23,8.125,48.125,-0.86276567,0.63438344,4.806046e-05,0.38770053,4.387313879474445,281.75674
2013-12-24,8.125,48.125,-1.4256744,-1.6653345e-13,4.6597183e-05,0.38115802,4.450865650411557,281.03458
2013-12-25,8.125,48.125,-0.61328405,18.48592,0.000120769706,0.39968333,4.514417421348668,279.47217
2013-12-26,8.125,48.125,-0.3147462,20.720419,0.00012471828,0.42143098,4.57796919228578,276.28775
2013-12-27,8.125,48.125,-0.7564957,0.055143405,5.1457955e-05,0.4080738,4.6415209632228915,276.88968
2013-12-28,8.125,48.125,-1.151514,12.857293,0.00013462621,0.4135952,4.819106517566574,278.1752
2013-12-29,8.125,48.125,-0.43854764,1.123932,6.110887e-05,0.40801686,4.996692071910257,276.38312
2013-12-30,8.125,48.125,-0.8384368,0.0029872274,6.101514e-05,0.39803922,5.17427762625394,273.81314
2013-12-31,8.125,48.125,-1.7983363,-1.6653345e-13,6.3607185e-05,0.39079702,5.351863180597623,273.89087
2014-01-01,8.125,48.125,-0.43056157,1.5595074,6.7466906e-05,0.39122358,5.5294487349413055,277.48035
2014-01-02,8.125,48.125,-1.0206664,5.258109,7.4375675e-05,0.39674312,5.5153168634408045,278.89056
2014-01-03,8.125,48.125,-1.6112711,0.5561633,6.743158e-05,0.39511245,5.5011849919403035,280.42017
2014-01-04,8.125,48.125,-2.5199268,9.468226,9.1536815e-05,0.40435323,5.4870531204398025,279.15186
2014-01-05,8.125,48.125,-0.32992414,6.347658,8.4119994e-05,0.4110569,5.472921248939302,276.80234
2014-01-06,8.125,48.125,-0.20199712,0.029690148,7.081261e-05,0.3992757,5.458789377438801,279.07455
2014-01-07,8.125,48.125,-1.1549883,0.004405034,7.234264e-05,0.39274096,5.4446575059383004,283.12732
2014-01-08,8.125,48.125,-0.9726066,0.12896717,7.342333e-05,0.39019877,5.4305256344377995,282.81485
2014-01-09,8.125,48.125,-0.060696166,6.5921326,8.6940156e-05,0.3996065,5.4163937629372985,282.5339
2014-01-10,8.125,48.125,0.16384766,2.5250442,8.011342e-05,0.40289193,5.3670773437867565,277.9257
2014-01-11,8.125,48.125,0.66900265,3.2703505,8.114094e-05,0.40168375,5.317760924636214,277.56805
2014-01-12,8.125,48.125,0.20498419,0.0,7.4851494e-05,0.39580044,5.268444505485672,276.93982
2014-01-13,8.125,48.125,-0.010852269,4.0360193,8.337604e-05,0.40094557,5.21912808633513,278.11798
2014-01-14,8.125,48.125,-0.3398397,2.2809033,7.9775506e-05,0.40360588,5.169811667184587,277.18488
2014-01-15,8.125,48.125,1.138717,0.27999336,7.516989e-05,0.39862174,5.120495248034045,275.64352
2014-01-16,8.125,48.125,0.25872537,9.601873,0.000101345795,0.40756434,5.071178828883502,278.96344
2014-01-17,8.125,48.125,-0.99380916,0.4977495,7.770091e-05,0.40680146,5.02186240973296,277.81586
2014-01-18,8.125,48.125,-0.68972003,0.014211971,7.734936e-05,0.39837223,5.321165684748579,275.85953
2014-01-19,8.125,48.125,-0.84631234,0.2518242,7.83956e-05,0.39525488,5.620468959764198,275.3744
2014-01-20,8.125,48.125,0.7149037,6.3281713,8.740387e-05,0.40517226,5.919772234779817,275.1776
2014-01-21,8.125,48.125,0.5602501,6.29042,8.886823e-05,0.41275948,6.219075509795436,276.18573
2014-01-22,8.125,48.125,0.2786409,0.016740004,7.917365e-05,0.4049174,6.5183787848110555,276.08157
2014-01-23,8.125,48.125,-0.18849772,4.36361,8.35141e-05,0.40901023,6.817682059826675,274.75525
2014-01-24,8.125,48.125,0.04352291,5.1119566,8.23985e-05,0.4119617,7.116985334842294,273.0973
2014-01-25,8.125,48.125,0.44851238,0.31071723,8.130985e-05,0.40405998,7.416288609857912,272.4185
2014-01-26,8.125,48.125,0.8381735,7.80191,8.6287044e-05,0.409998,7.582454838686519,276.02734
2014-01-27,8.125,48.125,0.87964565,8.058479,9.369145e-05,0.41565204,7.748621067515126,275.7487
2014-01-28,8.125,48.125,-0.15906574,0.09456001,8.1619415e-05,0.4064889,7.914787296343732,274.11783
2014-01-29,8.125,48.125,-0.11677353,0.053189307,8.204894e-05,0.39905962,8.080953525172339,271.8688
2014-01-30,8.125,48.125,0.031640865,0.05870795,8.266781e-05,0.39419767,8.247119754000945,272.56906
2014-01-31,8.125,48.125,0.21800426,0.0,8.2901104e-05,0.39100084,8.413285982829553,273.04797
2014-02-01,8.125,48.125,0.7612726,3.2883239,8.6817134e-05,0.3953348,8.57945221165816,275.92755
2014-02-02,8.125,48.125,1.8341055,3.4420195,8.628981e-05,0.40014473,8.745618440486766,275.80167
2014-02-03,8.125,48.125,0.52489054,0.027306698,8.221876e-05,0.39516807,8.82269659390052,274.9508
2014-02-04,8.125,48.125,0.43687505,0.7537164,8.322587e-05,0.3928708,8.899774747314275,276.20087
2014-02-05,8.125,48.125,-0.8004437,1.0344716,8.280408e-05,0.39221257,8.97685290072803,275.84232
2014-02-06,8.125,48.125,2.4257283,0.10283852,8.139905e-05,0.38971254,9.053931054141785,279.62906
2014-02-07,8.125,48.125,-1.0407318,3.612642,8.442912e-05,0.39391345,9.131009207555541,279.02908
2014-02-08,8.125,48.125,-0.047861457,5.652077,8.544602e-05,0.4026753,9.208087360969296,277.82526
2014-02-09,8.125,48.125,0.8649739,1.0859122,7.959979e-05,0.39967102,9.285165514383051,277.0665
2014-02-10,8.125,48.125,-0.3801236,6.9074984,8.888715e-05,0.40399012,9.362243667796806,276.4909
2014-02-11,8.125,48.125,2.1911864,0.8660117,7.885294e-05,0.40227032,9.564435006015831,276.27054
2014-02-12,8.125,48.125,1.928849,0.810064,7.699735e-05,0.39750186,9.766626344234854,276.82193
2014-02-13,8.125,48.125,0.2562702,16.393515,0.0001184064,0.4109729,9.96881768245388,278.26163
2014-02-14,8.125,48.125,1.745695,0.49638495,7.7300974e-05,0.4107204,10.171009020672905,277.68652
2014-02-15,8.125,48.125,0.79576606,16.074423,0.00012494005,0.41884407,10.373200358891928,279.8393
2014-02-16,8.125,48.125,0.8406431,1.4755131,8.293328e-05,0.41702032,10.575391697110954,277.3337
2014-02-17,8.125,48.125,1.9455377,0.000258919,8.1137136e-05,0.40532303,10.777583035329977,276.7708
2014-02-18,8.125,48.125,2.3497262,0.0,8.4138e-05,0.39974517,10.979774373549002,277.49136
2014-02-19,8.125,48.125,2.162086,0.3741667,8.643612e-05,0.39727017,11.182831151893845,279.10925
2014-02-20,8.125,48.125,4.037875,0.7769579,8.79469e-05,0.39687404,11.385887930238688,279.521
2014-02-21,8.125,48.125,2.118449,5.955115,9.767243e-05,0.4026485,11.588944708583531,278.7756
2014-02-22,8.125,48.125,2.4956236,4.0803323,9.042752e-05,0.4084083,11.792001486928374,276.70923
2014-02-23,8.125,48.125,3.445049,0.015427128,8.735747e-05,0.4001057,11.995058265273217,277.69678
2014-02-24,8.125,48.125,2.992635,0.0,8.671685e-05,0.3944017,12.19811504361806,278.35477
2014-02-25,8.125,48.125,3.3545885,0.60453206,8.696418e-05,0.39243525,12.401171821962903,280.28326
2014-02-26,8.125,48.125,2.1037807,13.350001,0.00011191105,0.40568143,12.604228600307746,278.61526
2014-02-27,8.125,48.125,4.54837,5.095168,0.00010210127,0.41604853,13.61306360060418,277.46396
2014-02-28,8.125,48.125,2.8977914,3.5157273,9.934063e-05,0.41145152,14.621898600900614,278.04272
2014-03-01,8.125,48.125,2.9679801,0.5153401,9.205275e-05,0.40492463,15.630733601197047,276.70358
2014-03-02,8.125,48.125,3.1147783,0.14794497,9.3354145e-05,0.3988887,16.63956860149348,276.28778
2014-03-03,8.125,48.125,1.9279636,1.7997048,9.5239e-05,0.39981788,17.648403601789916,276.663
2014-03-04,8.125,48.125,3.637101,1.8762945,9.758355e-05,0.4009543,18.65723860208635,276.59387
2014-03-05,8.125,48.125,4.9725313,0.41957584,9.491525e-05,0.39770716,19.66607360238278,278.485
2014-03-06,8.125,48.125,4.737924,0.0,9.343606e-05,0.3920731,20.674908602679217,277.59378
2014-03-07,8.125,48.125,5.568695,0.0,9.2626724e-05,0.38726467,20.901276902468116,278.0426
2014-03-08,8.125,48.125,5.1997795,0.0,9.16041e-05,0.38281804,21.127645202257014,280.76172
2014-03-09,8.125,48.125,5.037616,0.0,8.9909954e-05,0.37733904,21.354013502045913,281.4963
2014-03-10,8.125,48.125,5.3704824,0.0,8.856279e-05,0.37185755,21.58038180183481,280.94263
2014-03-11,8.125,48.125,4.832453,0.0,8.72647e-05,0.36673573,21.806750101623713,281.14554
2014-03-12,8.125,48.125,5.7072167,0.0,8.567538e-05,0.3616205,22.03311840141261,281.1134
2014-03-13,8.125,48.125,6.3738947,0.0,8.3990715e-05,0.35726735,22.25948670120151,281.22693
2014-03-14,8.125,48.125,6.572286,0.0,8.236094e-05,0.35353088,22.48585500099041,282.14667
2014-03-15,8.125,48.125,1.9486111,2.2771058,8.299233e-05,0.35547996,22.95808280231776,279.47342
2014-03-16,8.125,48.125,5.0191894,0.24120013,7.9156096e-05,0.3597301,23.43031060364511,282.53543
2014-03-17,8.125,48.125,7.168169,0.0039734165,7.726345e-05,0.35668993,23.902538404972464,284.07565
2014-03-18,8.125,48.125,6.871448,0.16699137,7.559569e-05,0.38792902,24.374766206299817,283.98828
2014-03-19,8.125,48.125,6.2971826,0.4703932,7.4246374e-05,0.38458788,24.846994007627167,282.3001
2014-03-20,8.125,48.125,7.4786897,0.0,7.1926144e-05,0.3806862,25.31922180895452,284.5695
2014-03-21,8.125,48.125,7.3959055,0.5369958,7.058477e-05,0.37666818,25.79144961028187,286.80988
2014-03-22,8.125,48.125,1.0212675,11.109852,7.9691e-05,0.38995573,26.263677411609223,281.29553
2014-03-23,8.125,48.125,4.0172925,3.5013475,7.060902e-05,0.4070236,26.92139879972846,277.09875
2014-03-24,8.125,48.125,6.5912333,3.2465997,6.77352e-05,0.41083574,27.5791201878477,275.60098
2014-03-25,8.125,48.125,7.622852,0.44869635,6.516952e-05,0.40800482,28.236841575966938,276.11633
2014-03-26,8.125,48.125,7.35941,0.6981824,6.3470085e-05,0.40516168,28.894562964086177,276.11557
2014-03-27,8.125,48.125,8.327043,1.6862465,6.288845e-05,0.4058103,29.552284352205415,278.5142
2014-03-28,8.125,48.125,9.1162615,0.005616403,6.011946e-05,0.4009489,30.210005740324654,281.42184
2014-03-29,8.125,48.125,8.29108,0.0,5.841554e-05,0.39315116,30.867727128443892,283.3567
2014-03-30,8.125,48.125,9.112315,0.0,5.6929217e-05,0.3864559,31.52544851656313,284.2791
2014-03-31,8.125,48.125,9.522178,0.0,5.5354485e-05,0.37973288,33.0038837812565,285.00955
2014-04-01,8.125,48.125,9.251312,0.05792597,5.4255725e-05,0.37336034,34.482319045949865,286.10602
2014-04-02,8.125,48.125,9.593037,0.038638983,5.2695726e-05,0.36716133,35.96075431064323,287.20627
2014-04-03,8.125,48.125,8.438721,0.056811508,5.1345447e-05,0.36075947,37.4391895753366,287.15305
2014-04-04,8.125,48.125,9.747532,2.6274648,5.0790768e-05,0.36137635,38.91762484002996,286.0582
2014-04-05,8.125,48.125,4.557595,5.687703,5.2976193e-05,0.37211213,40.396060104723325,283.76688
2014-04-06,8.125,48.125,9.452481,0.07194828,4.7406134e-05,0.37608832,41.87449536941669,285.4875
2014-04-07,8.125,48.125,9.647424,0.0,4.602339e-05,0.36918473,43.35293063411006,287.26242
2014-04-08,8.125,48.125,7.7352204,5.093127,4.918834e-05,0.3725707,42.90750802115158,284.89334
2014-04-09,8.125,48.125,7.579574,0.121429175,4.377286e-05,0.37302762,42.46208540819309,281.4806
2014-04-10,8.125,48.125,10.6274,0.0,4.2481242e-05,0.36609784,42.01666279523461,283.56335
2014-04-11,8.125,48.125,11.4692545,0.037884716,4.143327e-05,0.36024496,41.57124018227613,285.61154
2014-04-12,8.125,48.125,11.046086,0.08121263,4.0402985e-05,0.3538732,41.12581756931764,286.44522
2014-04-13,8.125,48.125,11.725454,0.04438763,3.896572e-05,0.3474396,40.68039495635916,285.23648
2014-04-14,8.125,48.125,8.435349,0.42750806,3.8301e-05,0.34214103,40.23497234340067,282.31415
2014-04-15,8.125,48.125,8.557118,0.022614803,3.687373e-05,0.33868977,39.78954973044219,278.64264
2014-04-16,8.125,48.125,10.990054,0.0,3.578144e-05,0.3352316,39.74918034617548,279.78778
2014-04-17,8.125,48.125,11.453939,0.0,3.5035344e-05,0.3308189,39.70881096190877,282.10202
2014-04-18,8.125,48.125,2.6566124,3.5720074,3.6156358e-05,0.33314365,39.66844157764205,279.0175
2014-04-19,8.125,48.125,3.54224,0.8931415,3.401109e-05,0.34225836,39.62807219337534,278.51242
2014-04-20,8.125,48.125,6.5300627,1.0927086,3.3002434e-05,0.34540406,39.58770280910863,283.24356
2014-04-21,8.125,48.125,8.197176,0.9952919,3.3872733e-05,0.34731573,39.54733342484191,283.27432
2014-04-22,8.125,48.125,11.014755,0.28548148,3.1092484e-05,0.34557492,39.5069640405752,285.8446
2014-04-23,8.125,48.125,11.890849,4.198684,3.1324464e-05,0.34677106,39.46659465630849,286.71576
2014-04-24,8.125,48.125,11.716721,1.2098756,2.9298839e-05,0.34658614,40.338661314712624,288.3019
2014-04-25,8.125,48.125,12.62926,4.904186,2.9785686e-05,0.3468033,41.21072797311676,287.9725
2014-04-26,8.125,48.125,7.6613116,6.6418486,3.1678785e-05,0.35415867,42.082794631520905,286.37924
2014-04-27,8.125,48.125,9.311488,13.84075,3.6998972e-05,0.37056446,42.95486128992504,283.23492
2014-04-28,8.125,48.125,2.9516947,10.831042,3.2674103e-05,0.38488063,43.82692794832918,282.02164
2014-04-29,8.125,48.125,4.1312423,4.436357,2.8293724e-05,0.39411595,44.69899460673332,282.82895
2014-04-30,8.125,48.125,6.5507646,11.005963,3.391371e-05,0.40350756,45.57106126513746,283.3173
2014-05-01,8.125,48.125,9.617692,9.084166,5.354264e-05,0.41029423,46.443127923541596,283.9473
2014-05-02,8.125,48.125,10.407963,4.5616407,3.304639e-05,0.40946713,47.57877577234197,284.00027
2014-05-03,8.125,48.125,5.9744377,0.96603304,2.4186518e-05,0.40199938,48.714423621142345,280.3686
2014-05-04,8.125,48.125,12.603955,0.00019637962,2.3189396e-05,0.39388627,49.850071469942726,281.70102
2014-05-05,8.125,48.125,13.997563,0.0,2.2847684e-05,0.38403505,50.9857193187431,284.62424
2014-05-06,8.125,48.125,9.392297,0.15311268,2.2779801e-05,0.37323195,52.121367167543475,287.7558
2014-05-07,8.125,48.125,10.599084,7.4985538,3.1276322e-05,0.37769002,53.25701501634386,285.8424
2014-05-08,8.125,48.125,9.661196,3.889017,2.4740562e-05,0.3851756,54.39266286514423,286.47607
2014-05-09,8.125,48.125,7.9301243,7.0278296,2.7785614e-05,0.38888782,55.528310713944606,287.02664
2014-05-10,8.125,48.125,10.207338,6.688297,2.6501044e-05,0.3953726,57.307828769639684,287.25116
2014-05-11,8.125,48.125,12.134181,4.2106223,2.44164e-05,0.39556655,59.087346825334755,283.238
2014-05-12,8.125,48.125,10.481983,4.634608,2.5108135e-05,0.3949418,60.86686488102983,281.37936
2014-05-13,8.125,48.125,11.481139,3.9770598,2.476005e-05,0.39545685,62.646382936724905,281.31555
2014-05-14,8.125,48.125,13.499559,2.0685065,2.2722923e-05,0.39217934,64.42590099241998,282.3455
2014-05-15,8.125,48.125,11.968542,1.9173037,2.1513106e-05,0.38657743,66.20541904811506,281.5695
2014-05-16,8.125,48.125,10.564462,0.18962047,1.9625551e-05,0.37948865,67.98493710381013,284.30722
