parameters "('50.136749', '8.399592')"
"(210, 8, 0.2, 0.8, 2, (0.75, 0.25))" 0.2273848811042272
"(210, 8, 0.2, 0.8, 2.5, (0.5, 0.5))" 0.2195942902181108
"(210, 8, 0.2, 0.8, 2.5, (0.25, 0.75))" 0.21064067504976197
"(210, 8, 0.2, 0.8, 2.5, (0.75, 0.25))" 0.22818897727532217
"(210, 8, 0.5, 0.4, 1.5, (0.5, 0.5))" 0.1480655964338168
"(210, 8, 0.5, 0.4, 1.5, (0.25, 0.75))" 0.14382462462561446
"(210, 8, 0.5, 0.4, 1.5, (0.75, 0.25))" 0.15229122701040954
"(210, 8, 0.5, 0.4, 2, (0.5, 0.5))" 0.1491910650733472
"(210, 8, 0.5, 0.4, 2, (0.25, 0.75))" 0.14496919587212265
"(210, 8, 0.5, 0.4, 2, (0.75, 0.25))" 0.15339576380720787
"(210, 8, 0.5, 0.4, 2.5, (0.5, 0.5))" 0.1501922718376336
"(210, 8, 0.5, 0.4, 2.5, (0.25, 0.75))" 0.145977134877111
"(210, 8, 0.5, 0.4, 2.5, (0.75, 0.25))" 0.15438824288544212
"(210, 8, 0.5, 0.6, 1.5, (0.5, 0.5))" 0.17955818166636833
"(210, 8, 0.5, 0.6, 1.5, (0.25, 0.75))" 0.17316514072132688
"(210, 8, 0.5, 0.6, 1.5, (0.75, 0.25))" 0.18585489597536775
"(210, 8, 0.5, 0.6, 2, (0.5, 0.5))" 0.18048351025106504
"(210, 8, 0.5, 0.6, 2, (0.25, 0.75))" 0.1741366406712913
"(210, 8, 0.5, 0.6, 2, (0.75, 0.25))" 0.18673045115426806
"(210, 8, 0.5, 0.6, 2.5, (0.5, 0.5))" 0.18145179549805748
"(210, 8, 0.5, 0.6, 2.5, (0.25, 0.75))" 0.17513031307394886
"(210, 8, 0.5, 0.6, 2.5, (0.75, 0.25))" 0.18766868609388876
"(210, 8, 0.5, 0.8, 1.5, (0.5, 0.5))" 0.2093907552664493
"(210, 8, 0.5, 0.8, 1.5, (0.25, 0.75))" 0.20127741220759743
"(210, 8, 0.5, 0.8, 1.5, (0.75, 0.25))" 0.21717789238245633
"(210, 8, 0.5, 0.8, 2, (0.5, 0.5))" 0.2100524075900651
"(210, 8, 0.5, 0.8, 2, (0.25, 0.75))" 0.2020195817879065
"(210, 8, 0.5, 0.8, 2, (0.75, 0.25))" 0.21775449157088406
"(210, 8, 0.5, 0.8, 2.5, (0.5, 0.5))" 0.210938642698706
"(210, 8, 0.5, 0.8, 2.5, (0.25, 0.75))" 0.20295915099102987
"(210, 8, 0.5, 0.8, 2.5, (0.75, 0.25))" 0.2185803536502402
"(210, 8, 0.8, 0.4, 1.5, (0.5, 0.5))" 0.146463109750323
"(210, 8, 0.8, 0.4, 1.5, (0.25, 0.75))" 0.14238734115569357
"(210, 8, 0.8, 0.4, 1.5, (0.75, 0.25))" 0.1505057351242295
"(210, 8, 0.8, 0.4, 2, (0.5, 0.5))" 0.1475956319670975
"(210, 8, 0.8, 0.4, 2, (0.25, 0.75))" 0.14353781413008687
"(210, 8, 0.8, 0.4, 2, (0.75, 0.25))" 0.15161865553949733
"(210, 8, 0.8, 0.4, 2.5, (0.5, 0.5))" 0.14859727391643895
"(210, 8, 0.8, 0.4, 2.5, (0.25, 0.75))" 0.1445457844848779
"(210, 8, 0.8, 0.4, 2.5, (0.75, 0.25))" 0.15261208287490302
"(210, 8, 0.8, 0.6, 1.5, (0.5, 0.5))" 0.17590508294078683
"(210, 8, 0.8, 0.6, 1.5, (0.25, 0.75))" 0.16992281686389382
"(210, 8, 0.8, 0.6, 1.5, (0.75, 0.25))" 0.1817524382443149
"(210, 8, 0.8, 0.6, 2, (0.5, 0.5))" 0.1768530047442241
"(210, 8, 0.8, 0.6, 2, (0.25, 0.75))" 0.1709130314651622
"(210, 8, 0.8, 0.6, 2, (0.75, 0.25))" 0.18265502768165282
"(210, 8, 0.8, 0.6, 2.5, (0.5, 0.5))" 0.17782625891585946
"(210, 8, 0.8, 0.6, 2.5, (0.25, 0.75))" 0.17190989703134685
"(210, 8, 0.8, 0.6, 2.5, (0.75, 0.25))" 0.18360037862201797
"(210, 8, 0.8, 0.8, 1.5, (0.5, 0.5))" 0.20282733590383362
"(210, 8, 0.8, 0.8, 1.5, (0.25, 0.75))" 0.19541775352628166
"(210, 8, 0.8, 0.8, 1.5, (0.75, 0.25))" 0.20988214389854504
"(210, 8, 0.8, 0.8, 2, (0.5, 0.5))" 0.20353940728264686
"(210, 8, 0.8, 0.8, 2, (0.25, 0.75))" 0.19620179841961788
"(210, 8, 0.8, 0.8, 2, (0.75, 0.25))" 0.21051870695613656
"(210, 8, 0.8, 0.8, 2.5, (0.5, 0.5))" 0.2044404548466591
"(210, 8, 0.8, 0.8, 2.5, (0.25, 0.75))" 0.1971520162071585
"(210, 8, 0.8, 0.8, 2.5, (0.75, 0.25))" 0.21136390730500998
"(420, 2, 0.2, 0.4, 1.5, (0.5, 0.5))" 0.12661921481138433
"(420, 2, 0.2, 0.4, 1.5, (0.25, 0.75))" 0.12417814431360549
"(420, 2, 0.2, 0.4, 1.5, (0.75, 0.25))" 0.12906823850645377
"(420, 2, 0.2, 0.4, 2, (0.5, 0.5))" 0.12778536598637869
"(420, 2, 0.2, 0.4, 2, (0.25, 0.75))" 0.1253498478752869
"(420, 2, 0.2, 0.4, 2, (0.75, 0.25))" 0.13022863771638354
"(420, 2, 0.2, 0.4, 2.5, (0.5, 0.5))" 0.12876883014257562
"(420, 2, 0.2, 0.4, 2.5, (0.25, 0.75))" 0.1263270679495051
"(420, 2, 0.2, 0.4, 2.5, (0.75, 0.25))" 0.13121849491045412
"(420, 2, 0.2, 0.6, 1.5, (0.5, 0.5))" 0.15169692433047338
"(420, 2, 0.2, 0.6, 1.5, (0.25, 0.75))" 0.1477017614804869
"(420, 2, 0.2, 0.6, 1.5, (0.75, 0.25))" 0.15569979567595024
